label, neighbor, wall area
831629,831781,11.4616
831629,832614,8.25712
831631,831632,9.3033
831631,831638,14.503
831631,831871,23.3315
831631,832614,30.253
831632,831631,9.3033
831632,831634,9.57843
831632,831638,11.9246
831634,831632,9.57843
831634,831636,27.4853
831636,831634,27.4853
831636,831866,35.7132
831636,831892,7.95711
831638,831631,14.503
831638,831632,11.9246
831638,831866,9.47487
831638,831871,33.3848
831638,832615,13.4069
831640,831664,11.7102
831640,831669,6.66421
831640,832419,17.3492
831640,832562,2.26777
831645,831651,7.84619
831645,832412,12.9497
831645,832413,8.56066
831645,832415,15.8388
831645,832630,11.5711
831645,832636,8.70711
831647,831648,24.9025
831647,832411,9.91421
831647,832630,14.5104
831648,831647,24.9025
831648,831649,12.4749
831648,831650,17.4779
831648,831651,15.1569
831649,831648,12.4749
831649,831650,23.5574
831649,831716,19.0245
831649,831717,13.4355
831649,832284,12.1301
831649,832324,12.1166
831650,831648,17.4779
831650,831649,23.5574
831650,831651,7.70711
831650,831659,28.1199
831650,831716,9.34209
831651,831645,7.84619
831651,831648,15.1569
831651,831650,7.70711
831651,832636,11.8995
831659,831650,28.1199
831659,831664,1.35355
831659,832627,18.9352
831659,832636,5.35355
831664,831640,11.7102
831664,831659,1.35355
831664,832627,7.66421
831669,831640,6.66421
831669,831670,28.2916
831669,831707,32.9492
831669,831708,5.37132
831669,832625,5.85355
831669,832627,15.0637
831670,831669,28.2916
831670,831671,14.3284
831670,832563,11.6495
831670,832625,43.2291
831671,831670,14.3284
831671,831677,12.114
831671,831678,16.0104
831671,831679,22.5135
831671,831685,12.6746
831671,831686,2.56066
831671,832563,17.9424
831677,831671,12.114
831677,831678,29.5135
831677,831707,19.6878
831678,831671,16.0104
831678,831677,29.5135
831678,831679,12.8211
831678,831693,13.8995
831678,831702,44.6315
831678,831707,15.5355
831679,831671,22.5135
831679,831678,12.8211
831679,831684,14.8033
831679,831685,13.7249
831684,831679,14.8033
831684,831685,23.2279
831684,831693,15.6997
831684,831861,24.1066
831684,832638,20.4675
831685,831671,12.6746
831685,831679,13.7249
831685,831684,23.2279
831685,831686,14.253
831685,831861,19.0637
831686,831671,2.56066
831686,831685,14.253
831686,831855,12.3211
831692,831693,17.0888
831692,831699,16.6033
831692,831917,16.503
831692,831922,13.189
831692,831978,17.8632
831693,831678,13.8995
831693,831684,15.6997
831693,831692,17.0888
831693,831702,12.5743
831699,831692,16.6033
831699,831978,12.19
831699,832623,13.7231
831702,831678,44.6315
831702,831693,12.5743
831702,831705,11.7344
831702,831706,18.958
831702,831752,6.56101
831705,831702,11.7344
831705,831755,16.9497
831705,832623,0.25
831706,831702,18.958
831706,831708,11.5088
831706,831743,18.2746
831706,831744,17.6187
831706,831752,12.6825
831707,831669,32.9492
831707,831677,19.6878
831707,831678,15.5355
831707,831708,16.7536
831708,831669,5.37132
831708,831706,11.5088
831708,831707,16.7536
831708,831743,31.7127
831708,832627,29.6326
831711,831725,7.42126
831711,831739,6.26777
831711,831743,9.47487
831711,832627,12.59
831714,831715,11.8817
831714,831717,15.7782
831714,831725,15.503
831714,831726,16.1746
831714,831727,8.97487
831714,832284,17.8817
831715,831714,11.8817
831715,831727,14.3211
831715,832226,11.7175
831716,831649,19.0245
831716,831650,9.34209
831716,831717,10.2385
831716,831725,19.8681
831717,831649,13.4355
831717,831714,15.7782
831717,831716,10.2385
831717,832284,11.0607
831725,831711,7.42126
831725,831714,15.503
831725,831716,19.8681
831725,831726,16.503
831725,832627,12.3461
831726,831714,16.1746
831726,831725,16.503
831726,831727,11.9246
831726,831735,18.2708
831726,831739,24.5711
831726,832603,16.8891
831727,831714,8.97487
831727,831715,14.3211
831727,831726,11.9246
831727,831731,25.4853
831727,832603,13.9173
831731,831727,25.4853
831731,832224,21.1421
831731,832225,6.60355
831731,832603,13.1391
831735,831726,18.2708
831735,831739,5.93198
831735,831741,7.47487
831735,832199,6.32843
831735,832603,21.0208
831739,831711,6.26777
831739,831726,24.5711
831739,831735,5.93198
831739,831741,16.5888
831739,831743,16.7457
831741,831735,7.47487
831741,831739,16.5888
831741,831743,11.4186
831741,831748,17.451
831741,831751,8.2608
831741,832205,16.6679
831743,831706,18.2746
831743,831708,31.7127
831743,831711,9.47487
831743,831739,16.7457
831743,831741,11.4186
831743,831744,18.7133
831744,831706,17.6187
831744,831743,18.7133
831744,831748,17.2789
831744,831752,30.0563
831744,831776,13.8995
831748,831741,17.451
831748,831744,17.2789
831748,831751,15.8007
831751,831741,8.2608
831751,831748,15.8007
831751,832037,12.114
831751,832205,30.395
831752,831702,6.56101
831752,831706,12.6825
831752,831744,30.0563
831752,831776,7.82843
831755,831705,16.9497
831755,831770,11.4853
831755,831771,17.4853
831755,831772,20.7604
831770,831755,11.4853
831770,831771,12.9497
831770,831772,17.7353
831770,831980,22.4528
831770,832026,36.9883
831770,832027,18.9853
831771,831755,17.4853
831771,831770,12.9497
831771,832623,13.4246
831772,831755,20.7604
831772,831770,17.7353
831772,832026,28.0992
831772,832579,13.1642
831776,831744,13.8995
831776,831752,7.82843
831781,831629,11.4616
831781,832478,24.503
831781,832479,12.5355
831781,832620,22.1244
831782,831783,14.8015
831782,831795,15.0536
831782,831823,19.3137
831782,831872,8.95711
831783,831782,14.8015
831783,831795,25.2013
831783,831872,13.1204
831783,831873,23.7199
831783,832484,18.114
831783,832500,15.5633
831789,831791,11.6066
831789,831796,5.57843
831789,832559,8.09619
831791,831789,11.6066
831791,831795,8.69975
831791,831796,12.3284
831791,832499,9.83883
831795,831782,15.0536
831795,831783,25.2013
831795,831791,8.69975
831795,831796,10.5533
831795,831823,15.3284
831796,831789,5.57843
831796,831791,12.3284
831796,831795,10.5533
831796,831797,14.503
831796,832560,5.75
831797,831796,14.503
831797,832413,7.35355
831797,832417,14.1569
831797,832425,28.7561
831797,832560,20.7028
831809,831810,4.16421
831809,831813,7.64715
831809,831814,12.7496
831809,832560,22.5533
831810,831809,4.16421
831810,832560,20.7028
831810,832562,2.76777
831810,832625,25.8937
831813,831809,7.64715
831813,831814,23.4055
831813,831855,4.41421
831813,832563,24.2635
831813,832625,16.1749
831814,831809,12.7496
831814,831813,23.4055
831814,831824,16.003
831814,831825,23.1648
831822,831823,14.7959
831822,831824,12.0533
831822,831838,17.0459
831823,831782,19.3137
831823,831795,15.3284
831823,831822,14.7959
831823,831824,31.9099
831823,831825,15.3817
831824,831814,16.003
831824,831822,12.0533
831824,831823,31.9099
831824,831825,19.5637
831824,831833,25.7206
831824,831836,24.1599
831825,831814,23.1648
831825,831823,15.3817
831825,831824,19.5637
